was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time
False,1.0,True,US,02/09/2013,0225, ,PHX,16:20
False,1.0,True,US,02/09/2013,0280, ,PHX,06:00
False,1.0,True,US,02/09/2013,0450, ,PHX,09:55
False,1.0,True,US,02/09/2013,0754, ,PHL,15:30
False,1.0,True,US,02/09/2013,1002, ,CLT,08:00
False,1.0,True,US,02/09/2013,1105, ,CLT,14:40
False,1.0,True,US,02/09/2013,1449, ,PHL,05:30
False,1.0,True,US,02/09/2013,1521, ,CLT,06:00
False,1.0,True,US,02/09/2013,1582, ,PHL,07:00
False,1.0,True,US,02/09/2013,1745, ,CLT,17:00
False,1.0,True,US,02/09/2013,1747, ,CLT,12:45
False,1.0,True,US,02/09/2013,1779, ,PHL,14:30
False,1.0,True,US,02/09/2013,1803, ,PHL,08:30
False,1.0,True,US,02/09/2013,1807, ,PHL,06:30
False,1.0,True,US,02/09/2013,1827, ,PHL,11:30
False,1.0,True,US,02/09/2013,1829, ,PHL,19:30
False,1.0,True,US,02/09/2013,1981, ,CLT,11:10
False,1.0,True,US,02/09/2013,2021, ,DCA,06:00
False,1.0,True,US,02/09/2013,2025, ,DCA,08:00
False,1.0,True,US,02/09/2013,2029, ,DCA,10:00
False,1.0,True,US,02/09/2013,2033, ,DCA,12:00
False,1.0,True,US,02/09/2013,2037, ,DCA,14:00
False,1.0,True,US,02/09/2013,2123, ,LGA,10:00
False,1.0,True,US,02/09/2013,2129, ,LGA,13:00
False,1.0,True,US,02/09/2013,2133, ,LGA,15:00
True,0.0,False,US,02/10/2013,0225,N669AW,PHX,16:20
False,0.0,False,US,02/10/2013,0303, ,CLT,09:35
False,0.0,False,US,02/10/2013,0604, ,PHX,09:55
False,0.0,False,US,02/10/2013,0859, ,PHL,07:00
False,0.0,False,US,02/10/2013,0897,N110UW,PHL,09:30
False,0.0,False,US,02/10/2013,1021, ,CLT,08:00
False,0.0,False,US,02/10/2013,1239, ,PHL,08:30
True,0.0,False,US,02/10/2013,1270,N769US,PHL,05:30
True,0.0,False,US,02/10/2013,1413,N560UW,CLT,14:40
False,0.0,False,US,02/10/2013,1521, ,CLT,06:00
True,0.0,False,US,02/10/2013,1667,N701UW,CLT,17:02
False,0.0,False,US,02/10/2013,1779,N946UW,PHL,14:30
True,0.0,False,US,02/10/2013,1788,N186US,CLT,19:00
False,0.0,False,US,02/10/2013,1801,N111US,CLT,12:45
False,0.0,False,US,02/10/2013,1813, ,CLT,05:00
True,0.0,False,US,02/10/2013,1829,N953UW,PHL,19:30
False,0.0,False,US,02/10/2013,1981,N178US,CLT,11:10
False,0.0,False,US,02/10/2013,2025, ,DCA,08:00
False,0.0,False,US,02/10/2013,2027, ,DCA,09:00
False,0.0,False,US,02/10/2013,2029, ,DCA,10:00
False,0.0,False,US,02/10/2013,2031,N947UW,DCA,11:00
False,0.0,False,US,02/10/2013,2033,N708UW,DCA,12:00
True,0.0,False,US,02/10/2013,2035,N758US,DCA,13:00
False,0.0,False,US,02/10/2013,2037,N770UW,DCA,14:00
False,0.0,False,US,02/10/2013,2039,N747UW,DCA,15:00
False,0.0,False,US,02/10/2013,2041,N947UW,DCA,16:00
False,0.0,False,US,02/10/2013,2043,N708UW,DCA,17:00
False,0.0,False,US,02/10/2013,2045,N758US,DCA,18:00
True,0.0,False,US,02/10/2013,2047,N770UW,DCA,19:00
True,0.0,False,US,02/10/2013,2049,N747UW,DCA,20:00
False,0.0,False,US,02/10/2013,2123,N760US,LGA,10:00
False,0.0,False,US,02/10/2013,2127,N956UW,LGA,12:00
False,0.0,False,US,02/10/2013,2131,N958UW,LGA,14:00
False,0.0,False,US,02/10/2013,2135,N956UW,LGA,16:00
False,0.0,False,US,02/10/2013,2139,N945UW,LGA,18:00
False,0.0,False,US,02/10/2013,2143,N956UW,LGA,20:00
True,0.2,True,US,02/11/2013,0225,N672AW,PHX,16:20
False,0.2,True,US,02/11/2013,0280,N802AW,PHX,06:00
False,0.2,True,US,02/11/2013,0303,N601AW,CLT,09:35
True,0.2,True,US,02/11/2013,0604,N656AW,PHX,09:55
False,0.2,True,US,02/11/2013,0722,N703UW,PHL,18:30
True,0.2,True,US,02/11/2013,0754,N959UW,PHL,15:30
False,0.2,True,US,02/11/2013,0897,N944UW,PHL,09:30
True,0.2,True,US,02/11/2013,0967,N732US,PHL,07:30
False,0.2,True,US,02/11/2013,1029,N557UW,CLT,08:00
True,0.2,True,US,02/11/2013,1097,N945UW,PHL,20:30
False,0.2,True,US,02/11/2013,1203,N557UW,CLT,14:40
True,0.2,True,US,02/11/2013,1239,N953UW,PHL,08:30
False,0.2,True,US,02/11/2013,1249,N755US,CLT,05:00
False,0.2,True,US,02/11/2013,1289,N947UW,PHL,05:30
True,0.2,True,US,02/11/2013,1295,N123UW,PHL,07:00
False,0.2,True,US,02/11/2013,1521,N161UW,CLT,06:00
True,0.2,True,US,02/11/2013,1605,N961UW,PHL,13:30
False,0.2,True,US,02/11/2013,1635, ,PHL,16:30
True,0.2,True,US,02/11/2013,1667,N757UW,CLT,17:02
True,0.2,True,US,02/11/2013,1727,N732US,PHL,12:30
True,0.2,True,US,02/11/2013,1747,N554UW,CLT,12:45
True,0.2,True,US,02/11/2013,1779,N944UW,PHL,14:30
False,0.2,True,US,02/11/2013,1807,N756US,PHL,06:30
True,0.2,True,US,02/11/2013,1819,N959UW,PHL,10:30
False,0.2,True,US,02/11/2013,1827,N955UW,PHL,11:30
True,0.2,True,US,02/11/2013,1829,N944UW,PHL,19:30
True,0.2,True,US,02/11/2013,1845,N732US,PHL,17:30
True,0.2,True,US,02/11/2013,1981,N543UW,CLT,11:10
False,0.2,True,US,02/11/2013,2021,N111US,DCA,06:00
False,0.2,True,US,02/11/2013,2023,N708UW,DCA,07:00
False,0.2,True,US,02/11/2013,2025,N767UW,DCA,08:00
False,0.2,True,US,02/11/2013,2027, ,DCA,09:00
False,0.2,True,US,02/11/2013,2029, ,DCA,10:00
True,0.2,True,US,02/11/2013,2031,N114UW,DCA,11:00
True,0.2,True,US,02/11/2013,2033,N708UW,DCA,12:00
True,0.2,True,US,02/11/2013,2035,N747UW,DCA,13:00
True,0.2,True,US,02/11/2013,2037,N749US,DCA,14:00
True,0.2,True,US,02/11/2013,2039,N767UW,DCA,15:00
True,0.2,True,US,02/11/2013,2041,N111US,DCA,16:00
False,0.2,True,US,02/11/2013,2043, ,DCA,17:00
True,0.2,True,US,02/11/2013,2045,N760US,DCA,18:00
True,0.2,True,US,02/11/2013,2047,N749US,DCA,19:00
True,0.2,True,US,02/11/2013,2049,N767UW,DCA,20:00
False,0.2,True,US,02/11/2013,2115,N945UW,LGA,06:00
False,0.2,True,US,02/11/2013,2117,N951UW,LGA,07:00
False,0.2,True,US,02/11/2013,2119,N715UW,LGA,08:00
False,0.2,True,US,02/11/2013,2121,N956UW,LGA,09:00
False,0.2,True,US,02/11/2013,2123,N945UW,LGA,10:00
False,0.2,True,US,02/11/2013,2125,N958UW,LGA,11:00
False,0.2,True,US,02/11/2013,2127, ,LGA,12:00
False,0.2,True,US,02/11/2013,2129,N956UW,LGA,13:00
False,0.2,True,US,02/11/2013,2131,N945UW,LGA,14:00
False,0.2,True,US,02/11/2013,2133, ,LGA,15:00
True,0.2,True,US,02/11/2013,2135,N956UW,LGA,16:00
False,0.2,True,US,02/11/2013,2137,N951UW,LGA,17:00
False,0.2,True,US,02/11/2013,2139,N945UW,LGA,18:00
False,0.2,True,US,02/11/2013,2141,N948UW,LGA,19:00
False,0.2,True,US,02/11/2013,2143,N956UW,LGA,20:00
False,0.2,True,US,02/11/2013,2145,N958UW,LGA,06:45
False,0.0,False,US,02/12/2013,0090,N648AW,PHX,10:00
False,0.0,False,US,02/12/2013,0280,N825AW,PHX,06:00
False,0.0,False,US,02/12/2013,0303,N647AW,CLT,09:35
False,0.0,False,US,02/12/2013,0722,N708UW,PHL,18:30
False,0.0,False,US,02/12/2013,0754,N955UW,PHL,15:30
False,0.0,False,US,02/12/2013,0897,N961UW,PHL,09:30
False,0.0,False,US,02/12/2013,0967,N708UW,PHL,07:30
False,0.0,False,US,02/12/2013,1029,N183UW,CLT,08:00
False,0.0,False,US,02/12/2013,1203,N183UW,CLT,14:40
False,0.0,False,US,02/12/2013,1239,N952UW,PHL,08:30
False,0.0,False,US,02/12/2013,1249,N723UW,CLT,05:00
False,0.0,False,US,02/12/2013,1289,N944UW,PHL,05:30
False,0.0,False,US,02/12/2013,1295,N119US,PHL,07:00
False,0.0,False,US,02/12/2013,1521,N167US,CLT,06:00
False,0.0,False,US,02/12/2013,1605,N953UW,PHL,13:30
False,0.0,False,US,02/12/2013,1635,N949UW,PHL,16:30
False,0.0,False,US,02/12/2013,1667,N757UW,CLT,17:02
False,0.0,False,US,02/12/2013,1727,N752US,PHL,12:30
False,0.0,False,US,02/12/2013,1747,N174US,CLT,12:45
False,0.0,False,US,02/12/2013,1779,N959UW,PHL,14:30
False,0.0,False,US,02/12/2013,1807,N732US,PHL,06:30
False,0.0,False,US,02/12/2013,1819,N955UW,PHL,10:30
False,0.0,False,US,02/12/2013,1827,N945UW,PHL,11:30
True,0.0,False,US,02/12/2013,1829,N957UW,PHL,19:30
False,0.0,False,US,02/12/2013,1845,N737US,PHL,17:30
False,0.0,False,US,02/12/2013,1981,N179UW,CLT,11:10
False,0.0,False,US,02/12/2013,2021,N111US,DCA,06:00
False,0.0,False,US,02/12/2013,2023,N770UW,DCA,07:00
False,0.0,False,US,02/12/2013,2025,N703UW,DCA,08:00
False,0.0,False,US,02/12/2013,2027,N744P ,DCA,09:00
False,0.0,False,US,02/12/2013,2029,N749US,DCA,10:00
False,0.0,False,US,02/12/2013,2031,N114UW,DCA,11:00
False,0.0,False,US,02/12/2013,2033,N770UW,DCA,12:00
False,0.0,False,US,02/12/2013,2035,N762US,DCA,13:00
False,0.0,False,US,02/12/2013,2037,N744P ,DCA,14:00
False,0.0,False,US,02/12/2013,2039,N749US,DCA,15:00
False,0.0,False,US,02/12/2013,2041,N114UW,DCA,16:00
False,0.0,False,US,02/12/2013,2043,N740UW,DCA,17:00
False,0.0,False,US,02/12/2013,2045,N701UW,DCA,18:00
False,0.0,False,US,02/12/2013,2047,N744P ,DCA,19:00
False,0.0,False,US,02/12/2013,2049,N749US,DCA,20:00
False,0.0,False,US,02/12/2013,2115,N954UW,LGA,06:00
False,0.0,False,US,02/12/2013,2117,N948UW,LGA,07:00
False,0.0,False,US,02/12/2013,2119,N769US,LGA,08:00
False,0.0,False,US,02/12/2013,2121,N956UW,LGA,09:00
False,0.0,False,US,02/12/2013,2123,N954UW,LGA,10:00
False,0.0,False,US,02/12/2013,2125,N951UW,LGA,11:00
False,0.0,False,US,02/12/2013,2127,N948UW,LGA,12:00
False,0.0,False,US,02/12/2013,2129,N954UW,LGA,13:00
False,0.0,False,US,02/12/2013,2131,N951UW,LGA,14:00
False,0.0,False,US,02/12/2013,2133,N948UW,LGA,15:00
False,0.0,False,US,02/12/2013,2135, ,LGA,16:00
False,0.0,False,US,02/12/2013,2137,N954UW,LGA,17:00
False,0.0,False,US,02/12/2013,2139,N951UW,LGA,18:00
False,0.0,False,US,02/12/2013,2141,N948UW,LGA,19:00
False,0.0,False,US,02/12/2013,2143,N956UW,LGA,20:00
False,0.0,False,US,02/12/2013,2145,N951UW,LGA,06:45
False,0.0,False,US,02/13/2013,0225,N672AW,PHX,16:20
False,0.0,False,US,02/13/2013,0280,N814AW,PHX,06:00
False,0.0,False,US,02/13/2013,0303,N673AW,CLT,09:35
False,0.0,False,US,02/13/2013,0604,N665AW,PHX,09:55
False,0.0,False,US,02/13/2013,0722,N957UW,PHL,18:30
False,0.0,False,US,02/13/2013,0754,N959UW,PHL,15:30
False,0.0,False,US,02/13/2013,0897,N953UW,PHL,09:30
False,0.0,False,US,02/13/2013,0967,N756US,PHL,07:30
False,0.0,False,US,02/13/2013,1021,N554UW,CLT,08:00
False,0.0,False,US,02/13/2013,1097,N947UW,PHL,20:30
True,0.0,False,US,02/13/2013,1239,N955UW,PHL,08:30
False,0.0,False,US,02/13/2013,1249,N748UW,CLT,05:00
False,0.0,False,US,02/13/2013,1289,N951UW,PHL,05:30
False,0.0,False,US,02/13/2013,1521,N560UW,CLT,06:00
False,0.0,False,US,02/13/2013,1543,N188US,CLT,14:40
False,0.0,False,US,02/13/2013,1605,N956UW,PHL,13:30
False,0.0,False,US,02/13/2013,1635,N946UW,PHL,16:30
False,0.0,False,US,02/13/2013,1667,N756US,CLT,17:02
False,0.0,False,US,02/13/2013,1727,N756US,PHL,12:30
False,0.0,False,US,02/13/2013,1747,N187US,CLT,12:45
False,0.0,False,US,02/13/2013,1779,N955UW,PHL,14:30
False,0.0,False,US,02/13/2013,1788,N543UW,CLT,19:00
False,0.0,False,US,02/13/2013,1807,N704US,PHL,06:30
False,0.0,False,US,02/13/2013,1819,N959UW,PHL,10:30
False,0.0,False,US,02/13/2013,1827,N952UW,PHL,11:30
False,0.0,False,US,02/13/2013,1829,N955UW,PHL,19:30
False,0.0,False,US,02/13/2013,1845,N717UW,PHL,17:30
False,0.0,False,US,02/13/2013,1981,N171US,CLT,11:10
False,0.0,False,US,02/13/2013,1991,N114UW,PHL,07:00
False,0.0,False,US,02/13/2013,2021,N121UW,DCA,06:00
False,0.0,False,US,02/13/2013,2023,N740UW,DCA,07:00
False,0.0,False,US,02/13/2013,2025,N708UW,DCA,08:00
False,0.0,False,US,02/13/2013,2027,N760US,DCA,09:00
False,0.0,False,US,02/13/2013,2029,N757UW,DCA,10:00
False,0.0,False,US,02/13/2013,2031,N102UW,DCA,11:00
False,0.0,False,US,02/13/2013,2033,N769US,DCA,12:00
False,0.0,False,US,02/13/2013,2035,N708UW,DCA,13:00
False,0.0,False,US,02/13/2013,2037,N757UW,DCA,14:00
False,0.0,False,US,02/13/2013,2039,N702UW,DCA,15:00
False,0.0,False,US,02/13/2013,2041,N102UW,DCA,16:00
False,0.0,False,US,02/13/2013,2043,N769US,DCA,17:00
False,0.0,False,US,02/13/2013,2045,N760US,DCA,18:00
False,0.0,False,US,02/13/2013,2047,N757UW,DCA,19:00
False,0.0,False,US,02/13/2013,2049,N702UW,DCA,20:00
False,0.0,False,US,02/13/2013,2115,N948UW,LGA,06:00
False,0.0,False,US,02/13/2013,2117,N945UW,LGA,07:00
False,0.0,False,US,02/13/2013,2119,N751UW,LGA,08:00
False,0.0,False,US,02/13/2013,2121,N956UW,LGA,09:00
False,0.0,False,US,02/13/2013,2123,N948UW,LGA,10:00
False,0.0,False,US,02/13/2013,2125,N954UW,LGA,11:00
False,0.0,False,US,02/13/2013,2127,N945UW,LGA,12:00
False,0.0,False,US,02/13/2013,2129,N949UW,LGA,13:00
False,0.0,False,US,02/13/2013,2131,N948UW,LGA,14:00
False,0.0,False,US,02/13/2013,2133,N954UW,LGA,15:00
False,0.0,False,US,02/13/2013,2135,N945UW,LGA,16:00
False,0.0,False,US,02/13/2013,2137,N949UW,LGA,17:00
False,0.0,False,US,02/13/2013,2139,N948UW,LGA,18:00
False,0.0,False,US,02/13/2013,2141,N954UW,LGA,19:00
False,0.0,False,US,02/13/2013,2143,N945UW,LGA,20:00
False,0.0,False,US,02/13/2013,2145,N954UW,LGA,06:45
False,0.0,False,US,02/14/2013,0225,N660AW,PHX,16:20
False,0.0,False,US,02/14/2013,0280,N818AW,PHX,06:00
False,0.0,False,US,02/14/2013,0303,N677AW,CLT,09:35
False,0.0,False,US,02/14/2013,0417,N640AW,PHX,18:50
False,0.0,False,US,02/14/2013,0604,N675AW,PHX,09:55
False,0.0,False,US,02/14/2013,0722,N703UW,PHL,18:30
True,0.0,False,US,02/14/2013,0754,N953UW,PHL,15:30
False,0.0,False,US,02/14/2013,0897,N948UW,PHL,09:30
False,0.0,False,US,02/14/2013,0967,N701UW,PHL,07:30
False,0.0,False,US,02/14/2013,1021,N179UW,CLT,08:00
False,0.0,False,US,02/14/2013,1097,N961UW,PHL,20:30
False,0.0,False,US,02/14/2013,1122,N705UW,CLT,14:40
False,0.0,False,US,02/14/2013,1239,N956UW,PHL,08:30
False,0.0,False,US,02/14/2013,1249,N717UW,CLT,05:00
False,0.0,False,US,02/14/2013,1281,N537UW,CLT,06:00
False,0.0,False,US,02/14/2013,1289,N947UW,PHL,05:30
False,0.0,False,US,02/14/2013,1605,N965UW,PHL,13:30
False,0.0,False,US,02/14/2013,1635,N947UW,PHL,16:30
False,0.0,False,US,02/14/2013,1727,N769US,PHL,12:30
False,0.0,False,US,02/14/2013,1747,N187US,CLT,12:45
False,0.0,False,US,02/14/2013,1779,N948UW,PHL,14:30
False,0.0,False,US,02/14/2013,1788,N537UW,CLT,19:00
False,0.0,False,US,02/14/2013,1807,N769US,PHL,06:30
False,0.0,False,US,02/14/2013,1819,N945UW,PHL,10:30
False,0.0,False,US,02/14/2013,1827,N944UW,PHL,11:30
False,0.0,False,US,02/14/2013,1829,N948UW,PHL,19:30
False,0.0,False,US,02/14/2013,1845,N745VJ,PHL,17:30
False,0.0,False,US,02/14/2013,1877,N722US,CLT,17:00
False,0.0,False,US,02/14/2013,1981,N562UW,CLT,11:10
False,0.0,False,US,02/14/2013,1991,N107US,PHL,07:00
False,0.0,False,US,02/14/2013,2021,N102UW,DCA,06:00
False,0.0,False,US,02/14/2013,2023,N755US,DCA,07:00
False,0.0,False,US,02/14/2013,2025,N764US,DCA,08:00
False,0.0,False,US,02/14/2013,2027,N744P ,DCA,09:00
False,0.0,False,US,02/14/2013,2029,N730US,DCA,10:00
False,0.0,False,US,02/14/2013,2031,N102UW,DCA,11:00
False,0.0,False,US,02/14/2013,2033,N755US,DCA,12:00
False,0.0,False,US,02/14/2013,2035,N764US,DCA,13:00
False,0.0,False,US,02/14/2013,2037,N744P ,DCA,14:00
False,0.0,False,US,02/14/2013,2039,N760US,DCA,15:00
False,0.0,False,US,02/14/2013,2041,N102UW,DCA,16:00
False,0.0,False,US,02/14/2013,2043,N755US,DCA,17:00
False,0.0,False,US,02/14/2013,2045,N764US,DCA,18:00
False,0.0,False,US,02/14/2013,2047,N744P ,DCA,19:00
False,0.0,False,US,02/14/2013,2049,N746UW,DCA,20:00
False,0.0,False,US,02/14/2013,2115,N948UW,LGA,06:00
True,0.0,False,US,02/14/2013,2117,N953UW,LGA,07:00
False,0.0,False,US,02/14/2013,2119,N704US,LGA,08:00
False,0.0,False,US,02/14/2013,2121, ,LGA,09:00
False,0.0,False,US,02/14/2013,2123,N955UW,LGA,10:00
False,0.0,False,US,02/14/2013,2125,N958UW,LGA,11:00
False,0.0,False,US,02/14/2013,2127,N953UW,LGA,12:00
False,0.0,False,US,02/14/2013,2129,N954UW,LGA,13:00
False,0.0,False,US,02/14/2013,2131,N955UW,LGA,14:00
True,0.0,False,US,02/14/2013,2133,N945UW,LGA,15:00
False,0.0,False,US,02/14/2013,2135,N958UW,LGA,16:00
False,0.0,False,US,02/14/2013,2137,N954UW,LGA,17:00
False,0.0,False,US,02/14/2013,2139,N955UW,LGA,18:00
False,0.0,False,US,02/14/2013,2141,N945UW,LGA,19:00
False,0.0,False,US,02/14/2013,2143,N958UW,LGA,20:00
False,0.0,False,US,02/14/2013,2145,N945UW,LGA,06:45
False,0.0,False,US,02/15/2013,0225,N604AW,PHX,16:20
False,0.0,False,US,02/15/2013,0280,N833AW,PHX,06:00
False,0.0,False,US,02/15/2013,0303,N669AW,CLT,09:35
False,0.0,False,US,02/15/2013,0417,N647AW,PHX,18:50
False,0.0,False,US,02/15/2013,0604,N656AW,PHX,09:55
False,0.0,False,US,02/15/2013,0722,N714US,PHL,18:30
False,0.0,False,US,02/15/2013,0754,N965UW,PHL,15:30
False,0.0,False,US,02/15/2013,0897,N957UW,PHL,09:30
False,0.0,False,US,02/15/2013,0967,N752US,PHL,07:30
False,0.0,False,US,02/15/2013,1021,N543UW,CLT,08:00
False,0.0,False,US,02/15/2013,1097,N953UW,PHL,20:30
False,0.0,False,US,02/15/2013,1107,N750UW,CLT,14:40
False,0.0,False,US,02/15/2013,1239,N961UW,PHL,08:30
False,0.0,False,US,02/15/2013,1249,N747UW,CLT,05:00
False,0.0,False,US,02/15/2013,1287,N562UW,CLT,06:00
False,0.0,False,US,02/15/2013,1289,N955UW,PHL,05:30
False,0.0,False,US,02/15/2013,1605,N950UW,PHL,13:30
False,0.0,False,US,02/15/2013,1635,N956UW,PHL,16:30
False,0.0,False,US,02/15/2013,1727,N748UW,PHL,12:30
False,0.0,False,US,02/15/2013,1747,N178US,CLT,12:45
False,0.0,False,US,02/15/2013,1779,N957UW,PHL,14:30
False,0.0,False,US,02/15/2013,1788,N195UW,CLT,19:00
True,0.0,False,US,02/15/2013,1807,N703UW,PHL,06:30
False,0.0,False,US,02/15/2013,1819,N965UW,PHL,10:30
False,0.0,False,US,02/15/2013,1827,N952UW,PHL,11:30
False,0.0,False,US,02/15/2013,1829,N946UW,PHL,19:30
False,0.0,False,US,02/15/2013,1845,N748UW,PHL,17:30
False,0.0,False,US,02/15/2013,1877,N709UW,CLT,17:00
True,0.0,False,US,02/15/2013,1981,N182UW,CLT,11:10
False,0.0,False,US,02/15/2013,1991,N102UW,PHL,07:00
False,0.0,False,US,02/15/2013,2021,N109UW,DCA,06:00
False,0.0,False,US,02/15/2013,2023,N712US,DCA,07:00
False,0.0,False,US,02/15/2013,2025,N755US,DCA,08:00
False,0.0,False,US,02/15/2013,2027,N746UW,DCA,09:00
False,0.0,False,US,02/15/2013,2029,N744P ,DCA,10:00
False,0.0,False,US,02/15/2013,2031,N109UW,DCA,11:00
False,0.0,False,US,02/15/2013,2033,N712US,DCA,12:00
False,0.0,False,US,02/15/2013,2035,N755US,DCA,13:00
False,0.0,False,US,02/15/2013,2037,N746UW,DCA,14:00
False,0.0,False,US,02/15/2013,2039,N744P ,DCA,15:00
False,0.0,False,US,02/15/2013,2041,N109UW,DCA,16:00
False,0.0,False,US,02/15/2013,2043,N712US,DCA,17:00
False,0.0,False,US,02/15/2013,2045,N764US,DCA,18:00
False,0.0,False,US,02/15/2013,2047,N746UW,DCA,19:00
False,0.0,False,US,02/15/2013,2049,N757UW,DCA,20:00
False,0.0,False,US,02/15/2013,2115,N945UW,LGA,06:00
False,0.0,False,US,02/15/2013,2117, ,LGA,07:00
False,0.0,False,US,02/15/2013,2119,N730US,LGA,08:00
False,0.0,False,US,02/15/2013,2121,N958UW,LGA,09:00
False,0.0,False,US,02/15/2013,2123,N945UW,LGA,10:00
False,0.0,False,US,02/15/2013,2125,N944UW,LGA,11:00
False,0.0,False,US,02/15/2013,2127, ,LGA,12:00
False,0.0,False,US,02/15/2013,2129,N958UW,LGA,13:00
False,0.0,False,US,02/15/2013,2131,N945UW,LGA,14:00
False,0.0,False,US,02/15/2013,2133,N944UW,LGA,15:00
False,0.0,False,US,02/15/2013,2135, ,LGA,16:00
False,0.0,False,US,02/15/2013,2137,N958UW,LGA,17:00
False,0.0,False,US,02/15/2013,2139,N945UW,LGA,18:00
False,0.0,False,US,02/15/2013,2141,N944UW,LGA,19:00
False,0.0,False,US,02/15/2013,2143,N954UW,LGA,20:00
False,0.0,False,US,02/15/2013,2145,N944UW,LGA,06:45
False,0.01,True,US,02/16/2013,0067,N663AW,CLT,05:00
False,0.01,True,US,02/16/2013,0225,N663AW,PHX,16:20
False,0.01,True,US,02/16/2013,0280,N814AW,PHX,06:00
False,0.01,True,US,02/16/2013,0338,N660AW,PHX,09:55
False,0.01,True,US,02/16/2013,0722,N944UW,PHL,18:30
False,0.01,True,US,02/16/2013,0754,N945UW,PHL,15:30
True,0.01,True,US,02/16/2013,0885,N180US,CLT,08:00
False,0.01,True,US,02/16/2013,1032,N185UW,CLT,06:00
False,0.01,True,US,02/16/2013,1090,N105UW,PHL,07:00
False,0.01,True,US,02/16/2013,1203,N125UW,CLT,14:40
False,0.01,True,US,02/16/2013,1424,N701UW,PHL,07:30
True,0.01,True,US,02/16/2013,1596,N712US,CLT,19:00
False,0.01,True,US,02/16/2013,1655,N744P ,PHL,05:30
False,0.01,True,US,02/16/2013,1745,N952UW,CLT,17:00
False,0.01,True,US,02/16/2013,1747,N747UW,CLT,12:45
True,0.01,True,US,02/16/2013,1779,N958UW,PHL,14:30
False,0.01,True,US,02/16/2013,1807,N752US,PHL,06:30
False,0.01,True,US,02/16/2013,1827,N945UW,PHL,11:30
True,0.01,True,US,02/16/2013,1981,N122US,CLT,11:10
False,0.01,True,US,02/16/2013,2021,N952UW,DCA,06:00
False,0.01,True,US,02/16/2013,2025,N944UW,DCA,08:00
False,0.01,True,US,02/16/2013,2029,N958UW,DCA,10:00
False,0.01,True,US,02/16/2013,2033,N746UW,DCA,12:00
False,0.01,True,US,02/16/2013,2037,N947UW,DCA,14:00
True,0.2,True,US,02/17/2013,0225,N650AW,PHX,16:20
False,0.2,True,US,02/17/2013,0303,N659AW,CLT,09:35
False,0.2,True,US,02/17/2013,0338,N668AW,PHX,09:55
False,0.2,True,US,02/17/2013,0909,N757UW,CLT,06:30
False,0.2,True,US,02/17/2013,1029,N957UW,CLT,08:00
False,0.2,True,US,02/17/2013,1090,N109UW,PHL,07:00
True,0.2,True,US,02/17/2013,1203,N107US,CLT,14:40
True,0.2,True,US,02/17/2013,1239,N950UW,PHL,08:30
False,0.2,True,US,02/17/2013,1270,N713UW,PHL,05:30
True,0.2,True,US,02/17/2013,1287,N165US,CLT,06:00
False,0.2,True,US,02/17/2013,1555,N427US,PHL,07:30
True,0.2,True,US,02/17/2013,1788,N554UW,CLT,19:00
False,0.2,True,US,02/17/2013,1801,N455UW,CLT,12:45
True,0.2,True,US,02/17/2013,1877,N770UW,CLT,17:00
True,0.2,True,US,02/17/2013,1981,N119US,CLT,11:10
False,0.2,True,US,02/17/2013,1983,N124US,CLT,05:00
False,0.2,True,US,02/17/2013,2025,N760US,DCA,08:00
False,0.2,True,US,02/17/2013,2027,N714US,DCA,09:00
True,0.2,True,US,02/17/2013,2029,N752US,DCA,10:00
False,0.2,True,US,02/17/2013,2031,N961UW,DCA,11:00
False,0.2,True,US,02/17/2013,2033, ,DCA,12:00
True,0.2,True,US,02/17/2013,2035,N760US,DCA,13:00
True,0.2,True,US,02/17/2013,2037,N752US,DCA,14:00
True,0.2,True,US,02/17/2013,2039,N766US,DCA,15:00
True,0.2,True,US,02/17/2013,2041,N961UW,DCA,16:00
True,0.2,True,US,02/17/2013,2043,N760US,DCA,17:00
True,0.2,True,US,02/17/2013,2045,N714US,DCA,18:00
True,0.2,True,US,02/17/2013,2047,N703UW,DCA,19:00
True,0.2,True,US,02/17/2013,2049,N766US,DCA,20:00
False,0.2,True,US,02/17/2013,2127, ,LGA,12:00
True,0.2,True,US,02/17/2013,2131,N959UW,LGA,14:00
False,0.2,True,US,02/17/2013,2135,N949UW,LGA,16:00
False,0.2,True,US,02/17/2013,2139, ,LGA,18:00
False,0.2,True,US,02/17/2013,2143,N949UW,LGA,20:00
False,0.0,False,US,02/18/2013,0225,N648AW,PHX,16:20
False,0.0,False,US,02/18/2013,0280,N808AW,PHX,06:00
False,0.0,False,US,02/18/2013,0303,N649AW,CLT,09:35
False,0.0,False,US,02/18/2013,0417,N651AW,PHX,18:50
False,0.0,False,US,02/18/2013,0604,N652AW,PHX,09:55
False,0.0,False,US,02/18/2013,0722,N746UW,PHL,18:30
False,0.0,False,US,02/18/2013,0754,N947UW,PHL,15:30
False,0.0,False,US,02/18/2013,0897,N944UW,PHL,09:30
False,0.0,False,US,02/18/2013,0967,N945UW,PHL,07:30
False,0.0,False,US,02/18/2013,1021,N183UW,CLT,08:00
False,0.0,False,US,02/18/2013,1097,N955UW,PHL,20:30
False,0.0,False,US,02/18/2013,1122,N744P ,CLT,14:40
